customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability
6007,0,1,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.8,1308.1,1,0.965
5841,1,1,0,0,10,1,0,1,0,0,0,0,0,2,0,1,2,79.25,793.55,1,0.77
2357,1,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,0,94.85,462.8,1,0.905
787,0,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,85.7,169.8,1,0.995
2449,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,3,55.3,55.3,0,0.76
281,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,44.4,1,0.75
1168,1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,89.5,477.7,1,0.885
3393,1,1,1,0,1,1,2,1,0,0,0,0,2,0,0,1,2,86.05,86.05,1,0.965
1710,1,0,0,0,4,0,1,0,0,0,0,0,2,2,0,1,2,44.55,174.3,1,0.88
2902,1,0,1,1,31,0,1,0,2,0,0,2,0,0,0,0,0,35.4,1077.5,1,0.705
4856,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,0,3,95.65,95.65,1,0.895
1658,0,1,0,0,10,0,1,0,0,0,0,0,0,2,0,1,2,34.7,329.8,1,0.735
4314,1,0,1,1,17,1,2,1,0,0,0,0,2,2,0,1,2,92.55,1515.1,1,0.895
1852,1,0,0,0,9,1,2,1,0,0,0,0,2,0,0,1,2,85.35,758.6,1,0.825
5175,0,0,0,1,4,1,0,1,0,0,2,2,2,2,0,1,0,98.1,396.3,1,0.89
3523,0,0,0,0,50,1,2,1,2,2,0,2,2,2,2,1,2,109.65,5551.15,1,0.71
487,0,1,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.55,622.9,1,0.8
4267,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,2,100.95,329.95,1,0.955
5115,1,0,0,0,10,1,0,1,0,0,2,0,2,2,0,1,2,94.9,1048.85,1,0.835
2087,1,1,1,0,32,1,2,1,0,0,2,2,2,2,0,1,2,104.9,3351.55,1,0.76
526,1,0,0,0,3,1,0,1,0,0,2,2,2,0,0,1,3,88.35,262.05,1,0.865
3401,1,0,1,1,29,1,0,1,2,0,0,0,2,2,0,0,1,94.65,2649.15,1,0.705
2871,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,1,0.96
1683,0,1,1,0,12,1,2,1,0,2,2,0,2,0,0,1,2,98.1,1060.2,1,0.9
6847,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,25.1,79.8,0,0.74
1551,0,1,1,0,4,1,2,1,2,0,0,0,2,2,0,1,2,99.6,347.65,1,0.91
1347,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,81.95,81.95,1,0.99
3537,1,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,2,69.35,451.1,1,0.845
1831,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,91.1,455.3,1,0.855
5306,1,0,1,0,14,1,2,1,0,0,0,0,2,0,0,1,2,86.1,1235.55,1,0.895
7028,1,0,1,0,22,1,2,1,0,0,0,0,0,2,0,1,2,85.1,1873.7,1,0.825
194,0,0,1,1,61,1,2,1,0,2,0,0,2,2,0,1,2,99.15,6010.05,1,0.715
4032,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.05,45.05,1,0.755
5250,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,1,0.92
335,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.7,79.7,1,0.99
5566,1,0,0,0,22,1,2,0,2,2,0,0,0,0,0,0,2,59.0,1254.7,1,0.705
464,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,1,0.945
411,1,0,1,0,20,1,0,1,0,0,0,0,2,2,0,1,3,89.0,1820.45,1,0.83
5514,1,0,1,0,18,1,2,1,2,0,0,0,2,2,0,1,2,99.4,1742.95,1,0.86
6851,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,73.5,73.5,1,0.845
379,1,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,95.5,829.1,1,0.865
2333,0,0,1,0,28,1,0,1,2,0,0,0,2,2,0,1,3,92.35,2602.9,1,0.745
982,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,2,74.55,824.75,1,0.89
3929,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,0,0.7283333333333333
6213,1,1,0,0,12,1,0,1,0,2,2,2,0,0,0,1,3,83.8,1029.75,1,0.825
4465,1,1,0,0,53,0,1,0,0,2,2,0,2,2,0,1,2,54.45,2854.55,1,0.795
1962,1,1,1,0,41,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4259.3,1,0.96
1537,0,0,1,1,20,1,2,1,0,2,2,0,2,2,0,1,0,105.85,2239.65,1,0.725
5253,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,3,75.45,480.75,1,0.8
3218,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,93.85,635.6,1,0.79
2259,0,0,1,1,3,0,1,0,0,0,0,2,0,0,0,1,3,31.0,95.05,1,0.755
1937,1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,70.25,331.9,1,0.765
401,0,0,1,1,62,1,0,1,0,2,2,0,2,2,0,1,2,100.15,6283.3,1,0.76
1584,1,0,0,0,10,0,1,0,0,0,0,0,0,2,0,1,3,33.9,298.45,1,0.81
1270,1,1,1,0,69,1,2,1,0,2,0,0,2,0,0,1,2,89.95,6143.15,1,0.71
5393,1,0,0,0,12,1,2,1,0,0,0,0,2,0,0,1,2,84.45,1059.55,1,0.89
1808,1,0,0,1,27,1,2,1,0,0,0,2,0,0,0,1,2,79.5,2180.55,1,0.725
2672,1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,0,3,89.15,89.15,1,0.805
4265,0,1,0,0,32,1,0,1,0,2,0,0,0,0,0,1,2,74.4,2276.95,1,0.84
3117,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,1,2,55.3,196.15,1,0.765
4398,0,0,1,1,22,1,0,0,0,2,0,2,0,0,0,0,2,55.15,1206.05,1,0.73
4332,0,0,1,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.95,1378.25,1,0.88
1194,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.55,79.55,1,0.985
2750,0,1,1,0,50,1,0,1,0,0,0,0,0,0,0,1,2,71.05,3444.85,1,0.75
5053,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,2,84.5,84.5,1,0.865
2566,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,1,2,30.4,78.65,1,0.905
1061,0,0,1,0,32,1,0,1,0,2,0,0,0,2,0,0,0,84.15,2585.95,1,0.785
599,0,0,0,0,5,1,0,1,0,0,0,2,0,2,0,1,1,85.4,425.9,1,0.87
416,1,0,0,1,49,1,2,1,0,0,0,0,0,0,0,0,1,75.2,3678.3,1,0.815
5760,1,1,0,0,23,1,2,1,0,2,2,0,2,2,0,1,2,106.4,2483.5,1,0.865
4969,1,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.4,556.35,1,0.865
2966,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,2,56.25,389.1,1,0.725
3738,0,1,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.55,187.45,1,0.985
1449,0,0,0,0,4,1,0,0,0,2,0,0,2,2,0,1,0,68.65,261.25,1,0.785
4516,1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,0,2,77.85,299.2,1,0.935
3555,1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,1,0,105.35,323.25,1,0.825
4946,0,0,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,87.05,762.1,1,0.865
1641,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.5,53.5,1,0.87
4272,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.1,25.1,1,0.79
2964,1,1,1,0,30,1,0,1,0,2,2,0,0,0,0,1,3,79.65,2365.15,1,0.8
352,0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,2,54.2,308.25,1,0.76
6470,0,1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,19.45,19.45,1,0.735
3385,0,0,0,0,13,1,2,1,0,2,2,0,0,0,0,1,2,84.45,1058.6,1,0.9
6117,0,1,0,0,16,1,0,0,0,0,0,2,2,0,0,0,2,59.4,1023.9,1,0.73
3360,0,1,0,0,38,1,2,1,0,0,0,2,2,2,0,1,2,99.55,3734.25,1,0.745
3576,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.3,45.3,1,0.91
786,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,29.85,75.6,1,0.77
3994,1,1,0,0,2,1,0,1,0,2,2,2,0,2,0,1,1,95.1,180.25,1,0.875
3442,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.8,19.8,1,0.8040000000000002
2019,0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,1,0,76.65,333.6,1,0.85
2959,0,0,1,1,5,1,0,1,0,2,0,2,2,2,0,1,3,99.15,465.05,1,0.865
2108,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,3,44.95,431.0,1,0.715
3632,1,1,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.85,335.75,0,0.945
5941,1,0,0,1,25,1,0,1,0,2,0,0,2,2,0,1,2,95.9,2448.75,1,0.745
5235,1,1,1,0,17,1,0,1,0,0,0,0,0,2,0,0,0,81.5,1329.2,1,0.8
1956,1,0,1,0,52,1,0,1,2,0,0,0,2,0,0,0,2,84.1,4348.65,1,0.705
5592,1,1,1,0,3,0,1,0,0,0,0,0,2,0,0,1,3,36.45,93.7,1,0.93
6969,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.05,25.05,1,0.945
398,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,1,2,49.85,365.55,1,0.74
4529,0,1,1,0,43,0,1,0,0,2,2,0,2,2,0,0,1,55.55,2342.2,1,0.705
608,1,0,1,0,54,1,2,1,0,2,2,0,2,2,0,1,2,104.3,5278.15,1,0.875
3901,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.25,55.25,0,0.78
5778,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.85,93.85,1,0.97
5146,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,3,50.45,50.45,1,0.895
2819,0,0,0,0,7,1,2,0,0,0,0,2,2,2,0,1,2,74.65,521.1,1,0.78
3911,0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1046.1,1,0.945
6242,0,0,1,0,54,1,2,1,2,2,0,0,2,2,1,0,0,106.55,5763.3,1,0.725
2194,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.1,20.1,1,0.93625
311,0,0,1,1,23,1,0,1,0,2,2,2,0,0,0,0,2,83.8,1900.25,1,0.735
6215,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,55.15,159.15,1,0.815
5512,1,1,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,86.65,856.65,1,0.945
6826,0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,106.75,4056.75,1,0.715
3899,0,0,1,1,34,1,2,1,0,0,2,0,2,0,0,0,2,87.45,2874.15,1,0.73
6834,1,0,1,1,29,1,0,1,0,0,0,0,0,0,0,1,2,70.75,1974.8,1,0.775
2893,0,0,0,0,4,1,2,1,0,0,0,2,2,2,0,1,3,100.85,399.25,0,0.845
2737,1,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,101.35,1218.55,1,0.98
4805,1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,81.7,81.7,1,0.805
2945,0,0,0,0,4,1,0,1,0,0,0,0,0,2,0,1,2,79.15,317.25,1,0.905
2315,1,1,0,0,35,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3474.05,1,0.88
736,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.1,69.1,1,0.955
1802,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,1.0
5519,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,0,77.95,305.55,1,0.89
6955,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.45,78.45,1,0.94
2712,0,0,0,0,2,1,0,0,2,0,0,0,2,2,0,1,2,70.75,146.9,1,0.785
5711,0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,84.45,762.5,1,0.89
3548,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.55,75.55,0,0.93
478,1,0,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,85.65,338.9,1,0.975
5876,1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,97.8,4913.3,1,0.9
221,0,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,106.3,4443.45,1,0.84
1041,0,0,0,0,12,1,0,1,0,0,2,2,0,2,0,1,2,89.4,1095.65,1,0.78
4260,0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,446.05,1,0.78
4491,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,74.15,811.8,1,0.785
1744,0,1,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,84.05,186.05,0,0.965
612,0,0,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,99.5,1056.95,1,0.975
6433,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,3,85.45,85.45,1,0.99
1527,0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,3,50.85,239.55,1,0.785
2729,0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,2,59.2,59.2,1,0.9
472,1,0,0,0,13,1,0,1,0,0,2,0,2,0,0,1,2,83.2,1060.6,1,0.84
2553,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,54.9,54.9,1,0.82
3913,0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,2,103.9,2254.2,1,0.905
1724,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,75.45,158.4,1,0.92
5360,0,1,0,0,2,1,0,0,2,2,0,0,0,0,0,0,3,54.85,104.2,1,0.815
3663,1,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,95.1,95.1,1,0.985
3191,0,0,1,1,4,1,0,1,0,0,2,0,0,0,0,1,2,73.75,325.45,1,0.82
5318,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,96.05,1148.1,1,0.84
3487,0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,88.95,355.2,1,0.78
1431,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,151.3,1,0.835
3462,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,53.4,188.7,1,0.825
5013,1,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,2,101.9,5549.4,1,0.87
2877,1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,89.5,863.1,1,0.895
3133,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.8,69.8,1,0.9671785714285712
1667,1,0,1,0,24,1,2,1,0,0,2,0,2,2,0,1,2,101.05,2391.8,1,0.88
5163,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.55,90.55,1,0.97
198,0,0,0,0,26,1,0,1,0,0,0,0,2,2,0,1,0,88.8,2274.35,1,0.775
2690,1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,3,85.2,602.55,1,0.935
5961,1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,91.4,449.75,1,0.935
4403,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,1,73.25,131.05,1,0.875
3948,0,0,1,1,9,1,2,1,0,0,0,0,2,0,0,1,0,85.35,754.65,1,0.905
3509,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.35,75.35,1,0.96
5482,1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,75.2,3198.6,1,0.73
5364,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,43.3,123.65,1,0.86
514,1,0,1,0,70,1,0,1,2,2,2,2,2,2,1,1,0,109.5,7534.65,1,0.725
3290,0,1,0,0,11,1,2,1,0,0,0,0,0,2,0,1,1,84.8,906.85,1,0.78
4155,0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,4888.7,1,0.835
6358,1,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,2,50.35,237.25,1,0.8
2628,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,74.6,74.6,1,0.93
6648,0,0,0,0,15,1,0,0,0,0,2,0,0,2,0,1,2,59.45,892.65,1,0.715
1465,0,0,0,1,46,1,0,1,2,2,0,2,2,2,1,1,0,105.2,4822.85,1,0.705
1509,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,45.15,438.4,1,0.705
659,1,0,0,0,32,1,0,1,0,0,0,2,2,2,0,1,2,96.2,3183.4,1,0.71
5369,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,79.6,79.6,1,0.81
4475,1,0,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,85.25,1734.5,1,0.895
1110,1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,502.6,1,0.92
1136,0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,1208.35,1,0.78
160,0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,72.9,651.4,1,0.735
4394,1,1,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.45,919.4,1,0.86
82,0,0,0,0,2,1,0,1,2,2,0,2,0,0,0,1,2,86.25,181.65,1,0.75
4335,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,1,0.95
6705,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,70.1,551.35,1,0.725
1548,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,115.95,1,0.935
6072,1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,4146.05,1,0.785
1037,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,81.0,1,0.805
2240,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,3017.65,1,0.83
1787,0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,1164.3,1,0.935
4890,1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2710.25,1,0.89
2331,0,1,1,0,18,0,1,0,0,0,2,0,2,2,0,1,2,48.35,810.7,1,0.85
5359,0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,50.15,115.1,1,0.825
1204,1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2745.2,1,0.925
412,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,1,0.775
2229,0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,4116.15,1,0.765
6223,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,1,0.89
1167,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,4273.45,1,0.905
5548,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,45.8,1,0.945
855,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,1,0.815
568,1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,328.95,1,0.74
3086,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,4680.05,1,0.93
2595,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.1,69.1,1,1.0
4849,1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,100.0,1888.65,1,0.735
6659,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,71.15,1,0.755
4279,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,1240.25,1,0.72
2189,0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,49.15,270.8,1,0.755
3380,0,1,0,0,20,1,2,1,2,0,0,0,0,0,0,1,2,79.15,1520.9,1,0.76
4737,0,0,1,0,11,1,2,1,0,2,0,0,2,2,0,1,2,102.0,1145.35,1,0.8
661,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.8,70.8,1,0.84
1322,1,0,0,0,16,1,2,1,0,0,0,2,0,2,0,1,1,89.05,1448.6,1,0.77
6382,0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.6,291.9,1,0.965
4804,0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,5921.35,1,0.8
6057,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,249.95,1,0.8
1646,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,49.35,219.65,1,0.77
1811,1,0,0,0,7,1,0,1,0,2,0,0,2,2,0,1,2,94.25,669.0,1,0.93
3364,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.95,68.95,1,0.995
3079,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,196.75,1,0.98
5976,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,76.05,318.9,1,0.885
6443,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,24.45,1,0.75
5285,1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,1,89.35,631.85,1,0.865
2052,1,0,1,0,4,1,0,1,0,0,0,0,2,0,0,1,2,80.35,307.4,1,0.865
2942,0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,55.8,55.8,1,0.89
4215,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.05,79.05,1,0.995
468,1,0,1,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.0,95.0,1,0.92
1262,1,1,0,0,41,1,2,1,0,0,2,0,2,2,0,1,2,98.4,4187.75,1,0.905
3494,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,3496.3,1,0.92
5912,1,1,1,0,10,1,2,1,0,0,2,0,0,2,0,1,2,89.8,914.3,1,0.82
4759,0,1,0,0,26,1,0,1,0,0,0,0,2,2,0,1,2,91.25,2351.8,1,0.79
4172,0,1,0,0,18,1,2,1,0,2,0,2,0,0,0,1,2,85.45,1505.85,1,0.85
6092,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,71.65,1,0.835
6075,1,0,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.65,2542.45,1,0.92
6541,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.25,210.3,1,0.74
5927,1,1,1,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.0,4388.4,1,0.955
1817,1,0,1,0,4,1,2,1,0,2,0,0,2,2,0,1,2,100.2,420.2,1,0.97
2755,0,0,0,0,4,1,0,1,0,2,2,2,2,2,1,1,2,105.65,443.9,1,0.765
2831,1,1,1,0,36,1,2,1,0,2,0,0,2,2,0,1,2,96.5,3436.1,1,0.875
550,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.85,70.85,1,0.895
2,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,280.85,1,0.86
3755,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,298.35,1,0.94
1653,1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,111.95,4534.9,1,0.775
5218,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,1,0.875
3129,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,2,74.95,815.5,1,0.71
4305,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.15,80.15,1,0.96
4067,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,35.2,108.95,1,0.805
4513,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.8,78.8,1,0.985
6303,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,5127.95,1,0.825
676,1,0,0,0,18,1,0,0,2,0,0,0,0,0,0,0,2,49.4,874.8,1,0.78
2715,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,69.1,1,0.955
4467,1,0,1,1,20,1,0,1,0,0,0,0,2,2,0,1,2,90.2,1776.55,1,0.855
6355,0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,93.55,536.4,1,0.94
3736,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,80.85,80.85,1,0.885
896,0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,78.55,149.55,1,0.95
6307,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,78.65,78.65,1,0.955
3637,0,0,0,0,9,0,1,0,2,0,2,2,2,2,0,0,3,58.5,539.85,1,0.755
4005,1,1,0,0,49,1,2,1,0,0,0,0,2,2,0,1,2,96.2,4718.25,1,0.945
3131,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,434.1,1,0.78
3193,0,0,1,0,6,1,2,1,0,2,2,0,2,2,0,1,2,105.3,545.2,1,0.89
6325,0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.55,646.85,1,0.97
3728,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,24.45,86.6,1,0.865
6254,1,0,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,105.7,2979.5,1,0.865
1177,0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,93.5,362.2,1,0.885
275,0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,5373.1,1,0.805
417,1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,2068.55,1,0.75
3737,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.6,131.65,1,0.865
4738,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.55,50.55,1,0.77
4679,1,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.55,1415.55,1,0.915
2970,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.5,20.5,1,0.8375
2071,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,74.8,321.9,1,0.91
3960,0,0,1,0,20,0,1,0,0,0,0,0,0,0,0,1,2,24.45,482.8,1,0.74
6798,0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,40.3,1172.95,1,0.735
2322,0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,155.35,1,0.82
2381,0,0,1,1,2,1,0,0,0,0,0,0,2,2,0,0,3,65.7,134.35,1,0.77
1285,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,70.5,1,0.885
646,1,1,1,0,58,1,2,1,0,0,2,0,2,2,0,1,2,98.7,5812.6,1,0.8
5436,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,0.99
